Surface,Chambres,AnneeConstruction,DistanceCentreVille,QualiteQuartier,Prix
251.46,2,2002,3629.44,5,388823.0
279.59,4,2006,1315.45,8,275387.0
116.83,4,1996,909.74,3,231681.0
178.62,3,2006,1629.95,1,274093.0
120.05,3,2013,1782.18,9,279134.0
103.32,2,1991,3412.44,9,355570.0
232.34,4,2017,1223.98,3,262080.0
220.49,2,2008,4686.38,2,434857.0
132.6,4,2022,2994.63,4,345071.0
146.76,3,2010,2709.19,8,330295.0
104.74,2,1999,2456.13,6,336256.6726666667
266.99,2,1998,3049.71,1,359746.0
294.94,4,1995,601.01,8,239845.0
127.09,4,2007,4955.39,5,445841.0
146.3,4,2008,3008.86,6,345170.0
273.68,3,1994,658.38,5,336256.6726666667
285.29,2,2014,3154.9,5,336256.6726666667
183.93,4,2000,2466.85,3,336256.6726666667
110.12,3,1999,608.17,4,223842.0
107.88,4,2006,4659.93,5,427342.0
214.79,2,2015,547.55,2,227883.0
178.58,4,2020,3100.42,6,355313.0
105.73,2,2021,4828.06,2,336256.6726666667
216.65,3,2010,1569.22,4,277842.0
102.26,3,2007,1643.81,1,270507.0
257.47,4,2007,501.9,4,230491.0
161.29,2,1990,798.58,7,237493.0
108.05,2,2003,702.0,8,336256.6726666667
217.67,2,1997,4201.95,2,409273.0
179.54,4,1991,4265.32,3,403734.0
294.76,2,2004,3770.15,1,395068.0
208.84,2,1990,2087.35,7,308372.0
155.05,2,2010,4195.65,4,402655.0
241.89,2,1990,2928.99,8,347551.0
154.3,4,2021,1869.4,5,290813.0
280.85,4,2009,2467.75,9,332835.0
174.94,2,2019,795.95,6,239661.0
209.97,2,1996,4752.09,2,436744.0
110.11,3,2011,3286.02,1,356697.0
185.22,3,1999,3790.55,1,388072.0
266.47,2,1997,3544.63,9,336256.6726666667
261.13,2,2016,3504.87,1,374372.0
144.86,3,1999,577.67,3,219625.0
145.22,3,2003,2864.17,2,341099.0
263.46,2,2000,4197.7,4,420626.0
286.08,4,1995,700.33,1,240721.0
119.07,4,2010,4802.75,1,435884.0
190.01,2,2022,2408.72,4,317915.0
167.49,2,2008,1804.53,4,287058.0
274.14,3,2013,2893.2,7,348645.0
116.7,3,2007,4105.46,8,399785.0
142.23,4,2008,2636.4,8,323805.0
250.49,2,2013,3402.98,8,371125.0
110.26,3,2011,2749.61,9,328719.0
198.51,4,1993,3340.73,1,367503.0
188.42,4,1999,1121.14,9,254296.0
166.88,4,1991,673.99,8,227732.0
178.91,3,1997,1116.06,1,249421.0
205.99,3,2022,1786.27,7,284307.0
132.27,2,2017,1640.1,9,273861.0
214.4,2,1999,3268.29,4,362602.0
261.09,4,1990,2551.5,9,333165.0
252.03,4,1992,674.65,1,233024.0
130.78,3,1998,656.9,9,227275.0
129.85,3,1994,907.65,6,235632.0
153.63,2,1999,2088.87,4,336256.6726666667
172.21,2,2001,527.82,5,226116.0
181.69,2,2007,2722.94,7,325887.0
235.94,3,2010,2123.01,4,304590.0
111.34,4,2010,2999.49,8,341312.0
106.93,2,1990,3743.71,3,376734.0
178.38,2,1992,1629.38,2,272387.0
239.43,3,1994,1206.88,1,336256.6726666667
138.69,2,2014,1751.24,6,283968.0
228.3,4,1997,507.93,2,222815.0
151.97,3,2006,1040.06,8,249848.0
277.22,2,1998,3878.74,4,397048.0
279.14,2,2021,1502.63,9,276115.0
159.46,3,1995,4974.35,4,445811.0
146.0,3,2010,1255.24,4,257539.0
182.26,2,1996,4049.47,8,394909.0
148.11,4,1996,3672.7,8,375957.0
234.48,3,2016,1949.59,5,304933.0
265.21,4,1997,1988.33,3,305670.0
234.62,2,1998,3035.98,2,336256.6726666667
264.87,4,2017,4335.68,9,418717.0
179.4,2,2004,2237.84,9,312514.0
131.26,2,1991,775.31,5,226387.0
247.59,2,1996,2184.89,8,307781.0
172.09,2,2007,1432.91,7,270459.0
234.25,4,2011,4726.43,3,336256.6726666667
154.13,2,1999,3637.73,5,380711.0
116.25,2,2022,728.75,9,224663.0
298.52,4,1996,1818.45,4,295293.0
131.24,3,1992,725.97,3,231685.0
297.68,4,2003,4235.08,7,417533.0
295.46,4,2002,4578.33,8,438753.0
258.76,4,2005,1005.26,5,251041.0
231.88,2,2005,2481.31,8,324895.0
215.56,2,1994,4693.47,5,436496.0
273.22,2,2014,1153.45,9,260925.0
157.89,3,2015,1813.57,7,289192.0
193.54,2,2002,1869.24,5,290320.0
223.88,3,2015,635.26,9,233607.0
182.24,2,1990,663.23,5,226595.0
185.5,4,1997,4787.57,8,434422.0
166.06,2,1993,3069.92,4,346019.0
212.85,3,2010,1879.92,9,292461.0
270.11,3,2011,2204.04,6,320176.0
140.31,2,1992,3716.79,6,382000.0
286.89,4,2008,2149.33,3,315492.0
237.82,2,1990,1524.92,3,275614.0
264.65,2,2018,958.27,4,250316.0
211.24,2,2012,3780.2,1,385833.0
255.9,4,2022,1312.54,6,269306.0
103.24,3,2012,813.42,1,231618.0
263.68,4,1994,2421.3,4,326979.0
108.03,3,1996,678.07,7,224144.0
277.98,3,1995,4842.49,6,449224.0
298.39,3,2011,3322.82,8,376929.0
158.81,4,2002,1187.14,4,253195.0
142.06,2,2001,1276.04,9,260563.0
253.07,2,1993,3064.23,8,353347.0
150.61,2,1997,2104.55,5,300862.0
273.11,2,2020,3984.2,6,405176.0
120.57,2,2015,2956.13,5,340224.0
125.19,4,1997,2450.0,6,313224.0
295.83,4,2022,4833.41,1,453347.0
234.77,4,2018,2258.28,4,313531.0
269.38,4,1994,2302.75,9,324134.0
164.87,4,2017,3495.98,4,375079.0
235.3,4,2006,4142.65,2,410383.0
218.85,4,2012,3317.97,6,365816.0
220.63,2,1998,3643.75,2,379741.0
236.51,3,1991,2178.19,3,304287.0
215.07,4,2021,2657.74,7,335433.0
185.81,3,2020,1386.66,4,336256.6726666667
155.18,4,1996,3561.11,1,369377.0
253.72,4,2019,1496.53,9,336256.6726666667
145.25,2,1992,505.66,6,217236.0
238.47,3,1998,4701.93,9,437867.0
146.67,2,1999,1877.07,3,336256.6726666667
225.07,2,2015,1384.84,5,275352.0
249.42,3,1990,1706.66,9,288712.0
143.74,2,2019,1987.01,6,291888.0
111.99,4,2004,2635.46,2,322267.0
126.19,4,2014,812.08,1,231217.0
221.2,4,1995,737.03,9,243029.0
269.89,4,2007,1818.1,1,297022.0
109.0,4,1990,1830.95,5,283342.0
246.83,2,1992,1029.41,1,257663.0
168.26,2,2006,2321.56,5,309358.0
195.71,4,1997,1778.13,5,282751.0
285.77,4,2006,617.25,7,237484.0
166.39,2,2014,4485.74,7,416091.0
193.07,3,2001,4487.09,1,420872.0
102.74,2,2018,1441.32,9,256136.0
116.32,2,2014,1232.93,1,248860.0
151.72,2,2014,2962.82,5,346465.0
105.57,2,2018,3338.39,7,358895.0
226.28,2,2000,4808.94,8,446795.0
185.28,3,1993,2198.07,2,336256.6726666667
209.63,4,2003,3281.9,1,363303.0
134.93,4,2006,4451.81,4,416201.0
159.19,3,1991,2524.79,4,331458.0
232.76,4,1997,1050.56,6,257194.0
293.06,4,1999,2198.51,1,314169.0
110.08,4,1996,1114.55,1,247127.0
278.08,3,2005,574.88,3,234864.0
215.38,3,2003,3881.99,5,336256.6726666667
212.78,4,2005,1572.91,6,284295.0
200.06,4,2014,509.03,5,226410.0
113.88,4,1993,4425.95,5,336256.6726666667
117.98,2,2018,2497.05,9,322424.0
220.18,2,1995,1574.87,2,274732.0
168.19,2,1990,1682.55,1,278291.0
283.45,3,1990,1582.42,6,287521.0
181.32,4,1992,1375.5,9,263232.0
128.66,3,1990,4285.52,7,405935.0
242.94,3,1990,1266.49,8,263370.0
158.67,3,2010,3028.35,5,346518.0
205.09,4,2019,847.94,4,240096.0
239.57,2,2021,4772.85,6,441771.0
280.05,4,2022,3214.91,3,366371.0
258.44,4,2011,4564.19,1,436321.0
235.27,3,2019,2290.45,4,318098.0
235.93,3,1993,4148.02,9,411304.0
289.18,3,2012,4341.45,4,424497.0
159.16,2,2014,3663.27,1,376985.0
100.22,2,2001,918.26,4,236367.0
154.39,2,2006,572.36,7,336256.6726666667
143.58,4,2004,1258.52,3,249274.0
232.37,3,1999,1031.44,6,253131.0
226.74,4,2018,3763.12,1,391728.0
218.69,2,2001,3006.53,4,348290.0
103.25,3,1990,2866.78,3,335269.0
245.76,2,1990,1637.9,1,284920.0
164.71,3,1999,1195.73,3,336256.6726666667
233.01,3,2007,1429.47,4,274835.0
211.32,4,1991,2301.25,5,336256.6726666667
168.55,4,1997,3830.64,6,388092.0
126.92,2,2011,1645.32,2,273639.0
118.88,4,2011,3643.76,2,375454.0
266.3,4,2015,2711.8,6,344877.0
283.68,4,2015,4484.48,5,429677.0
229.96,3,1998,1548.12,1,281064.0
120.69,4,2010,2528.86,3,317338.0
180.41,2,2020,934.99,5,243353.0
245.79,3,1995,2008.19,2,336256.6726666667
255.96,3,2003,2780.96,1,337475.0
123.64,4,2022,3797.33,9,384205.0
100.01,3,1996,1391.35,5,259796.0
242.43,2,2013,1481.41,2,277188.0
171.32,2,1998,3342.1,4,367497.0
150.9,3,2000,2221.06,3,310063.0
102.58,4,2012,2669.43,7,327838.0
208.06,4,1991,4262.61,1,411220.0
270.23,3,2004,2745.87,4,341401.0
291.53,2,2017,3436.25,7,376216.0
213.15,3,1993,3455.49,5,372399.0
202.89,4,1999,4116.25,4,404637.0
117.01,4,1995,3371.63,4,361108.0
209.77,3,2019,791.64,2,336256.6726666667
176.0,2,1999,2039.78,8,297256.0
221.43,3,2021,4951.92,4,443765.0
177.75,2,1992,1384.3,2,263034.0
148.06,2,2015,3140.28,9,354257.0
118.99,3,2004,4293.23,7,336256.6726666667
162.98,3,2006,3139.51,3,357551.0
119.33,2,2016,2175.22,7,303707.0
135.38,2,2007,861.03,1,237259.0
297.47,2,2008,2127.49,1,317707.0
188.82,2,2001,1319.3,4,263026.0
206.37,4,2013,4823.88,4,336256.6726666667
274.72,3,1994,3717.64,4,390564.0
299.11,2,2013,3872.22,9,396534.0
216.54,3,2016,2461.86,6,336256.6726666667
262.49,2,2019,994.84,3,253419.0
165.39,3,2004,1700.22,6,278375.0
161.15,3,2016,1668.7,2,277045.0
180.54,2,2009,2690.51,2,331474.0
234.5,2,2021,2574.41,7,331564.0
236.44,3,1993,2450.34,3,323513.0
163.05,3,1994,2731.9,7,331213.0
126.64,3,1997,4941.6,3,440442.0
226.48,4,2011,1842.59,2,290137.0
125.67,2,1996,3268.71,4,355651.0
215.7,4,2011,1577.78,4,278368.0
238.68,4,2019,2599.73,3,326764.0
240.12,2,2005,1400.22,9,269212.0
250.69,2,2004,3011.87,6,351430.0
274.57,4,1994,1692.55,5,294740.0
199.99,2,1992,665.55,6,232804.0
246.05,3,2012,4168.72,8,412558.0
223.83,3,1999,1077.15,5,253036.0
137.33,4,1994,2156.17,4,298971.0
105.14,4,2012,2647.3,7,319489.0
156.91,2,2004,2446.16,5,316051.0
188.61,2,2007,3765.5,4,390047.0
223.42,4,2014,3185.49,5,356618.0
269.99,4,1997,1829.17,4,294458.0
139.25,3,2020,732.66,8,233429.0
125.11,3,2010,3954.18,8,392824.0
292.7,2,1991,2086.37,1,308380.0
121.61,3,2011,4503.76,3,420499.0
195.7,2,1997,2277.76,4,310467.0
217.11,2,2012,3729.46,2,383335.0
208.27,2,2021,4728.04,5,440921.0
117.21,3,1997,3430.19,8,362899.0
111.41,4,1993,2360.7,2,307758.0
121.1,4,2019,3053.3,9,345678.0
217.12,3,2008,2945.5,7,344861.0
208.87,4,2012,3131.69,6,354857.0
146.75,2,2007,1160.69,8,336256.6726666667
227.55,4,2018,3643.29,2,389421.0
264.01,3,2012,1152.69,5,259071.0
108.32,4,2022,565.78,4,218330.0
199.63,2,2007,3311.51,8,364425.0
237.86,2,2022,1026.11,1,336256.6726666667
150.46,3,1996,3966.85,3,389308.0
161.55,3,2017,4396.85,8,417698.0
222.73,3,1990,4751.32,5,439925.0
279.59,2,2008,3490.15,4,382932.0
261.98,4,2020,2669.07,6,340769.0
216.63,4,2002,2085.26,5,304713.0
246.04,3,2013,2709.16,3,341528.0
172.96,4,1994,1356.59,5,265418.0
228.19,4,2012,2067.9,4,300540.0
193.24,3,2008,3730.69,1,380151.0
137.99,3,1990,1478.4,1,267200.0
240.35,2,2022,1688.3,7,291324.0
211.29,2,2022,3871.98,4,395223.0
171.72,2,2021,1300.26,1,263313.0
282.27,2,2017,1606.49,6,283722.0
104.19,4,2001,578.96,1,218997.0
163.15,4,1998,3740.23,8,385821.0
111.38,2,2000,3280.57,9,356030.0
253.31,2,2022,3624.73,3,385568.0
240.42,3,2008,1464.47,7,277599.0
166.27,4,1996,3593.19,5,375773.0
235.13,4,2020,3183.69,3,365200.0
179.19,2,1991,2147.55,5,336256.6726666667
251.25,4,2008,2470.22,7,327081.0
190.84,3,2021,3055.64,7,348291.0
182.46,3,1999,2719.81,9,336750.0
286.95,4,1997,3388.23,8,373076.0
150.18,2,2015,1314.41,4,260939.0
124.09,4,2019,2933.19,5,341620.0
216.91,3,2000,2526.26,5,331738.0
293.86,2,2009,2574.59,2,336507.0
175.57,4,2009,2612.22,7,331676.0
112.41,2,1998,4466.62,7,413990.0
167.86,2,1997,4183.82,9,403137.0
201.19,3,2004,3333.06,9,373954.0
132.38,2,2013,3724.19,4,375379.0
231.62,4,2022,692.61,5,245750.0
299.55,2,2016,3847.96,7,405423.0
190.35,2,2010,2687.74,7,330734.0
170.95,4,1994,1929.86,8,294368.0
180.14,3,2010,1129.0,8,249554.0
123.03,3,1993,838.44,2,234879.0
276.65,4,2005,701.99,9,241994.0
182.97,4,2020,1228.08,4,261851.0
177.45,3,2015,635.65,1,227476.0
231.94,2,1995,3796.89,1,391236.0
188.41,4,2022,1618.76,5,280834.0
229.65,2,2010,2159.33,7,308110.0
112.29,4,2005,4202.22,5,405265.0
262.74,3,2004,1015.96,3,255430.0
288.1,2,1995,4260.17,7,420311.0
229.75,2,1991,3377.93,1,366956.0
290.91,4,2013,2039.13,1,304134.0
130.29,2,2017,1030.13,2,240164.0
195.48,4,1990,911.72,1,336256.6726666667
220.36,3,1990,2009.81,9,298287.0
216.35,2,2017,1131.54,4,259305.0
180.29,4,2009,1704.7,7,287515.0
167.62,2,1997,738.3,5,234634.0
125.36,4,1990,3177.54,7,351768.0
178.35,4,2015,1153.74,7,257036.0
132.53,4,2014,3905.3,1,336256.6726666667
246.87,3,1999,1481.79,1,277538.0
141.77,2,2001,4090.89,3,399675.0
111.71,3,1996,1354.47,2,256306.0
210.47,4,2001,3746.15,7,336256.6726666667
219.05,4,2006,1998.84,3,298909.0
274.38,3,1994,3124.04,7,360312.0
215.4,3,2003,673.98,9,232839.0
169.1,2,2006,2728.6,1,335569.0
260.6,4,1990,1169.1,3,253892.0
208.06,3,2004,2688.44,6,333251.0
115.86,4,2008,1136.12,9,250613.0
213.17,4,1994,2466.9,5,325041.0
281.6,2,2008,997.79,3,253437.0
179.26,2,1994,1489.78,8,276189.0
159.27,2,2001,3177.86,5,349556.0
128.69,3,2008,4894.97,6,436186.0
130.29,4,2001,2521.33,2,317383.0
186.55,3,2001,3592.28,4,375969.0
219.14,3,2007,2927.41,1,336256.6726666667
116.12,2,2022,2742.61,4,328899.0
287.91,4,2007,791.17,1,247140.0
251.03,4,2018,1149.34,4,263998.0
217.32,2,1994,4473.76,2,421378.0
265.69,4,2014,2345.74,6,321975.0
116.04,2,2013,3264.5,6,359707.0
195.37,3,2018,2877.05,8,336256.6726666667
226.02,3,2022,2204.97,9,308920.0
265.73,2,1999,2245.17,8,314155.0
256.69,3,2022,2999.59,1,356972.0
155.41,3,2012,1135.14,3,248270.0
288.18,2,2000,2242.67,6,317141.0
124.87,3,2013,2511.39,1,318273.0
275.03,4,2013,4933.07,8,336256.6726666667
294.19,3,1996,2081.55,6,315429.0
135.43,2,2010,3400.61,1,355507.0
244.41,4,2009,1118.37,2,260201.0
108.06,4,1999,794.67,6,229251.0
181.08,3,2014,4421.94,8,422590.0
203.26,4,2004,3788.31,5,336256.6726666667
216.13,2,1995,1928.75,1,295309.0
287.19,4,1991,2770.6,2,344485.0
234.45,3,2001,1110.85,4,255185.0
196.26,3,1993,3682.22,4,380207.0
261.94,4,2012,816.49,7,245162.0
290.11,2,2002,3906.65,2,406747.0
104.41,2,2006,2960.76,7,336256.6726666667
296.5,3,2020,1754.83,7,293799.0
117.23,3,2005,4381.58,7,409264.0
262.88,2,2015,4937.32,3,451475.0
156.07,4,2017,1644.57,6,283012.0
126.44,4,1990,4128.11,6,395774.0
187.97,4,2001,3875.75,4,398822.0
228.79,4,2009,3862.36,1,395856.0
176.19,2,1991,4807.56,9,336256.6726666667
110.91,3,2004,2689.78,2,323374.0
219.89,3,2011,3533.76,9,371844.0
280.48,4,2021,4207.45,8,417556.0
176.64,2,2009,2657.91,1,332548.0
143.27,2,2022,2666.44,7,327730.0
188.52,4,2004,1933.95,3,296763.0
109.67,4,1992,4013.72,9,392352.0
264.1,4,2018,3587.88,5,388143.0
265.27,3,2016,2530.13,3,328517.0
217.6,4,1994,2387.01,8,322123.0
170.62,3,2020,826.65,3,243584.0
259.96,2,2011,529.26,7,238535.0
210.94,2,1996,2880.02,7,347627.0
265.19,3,1995,2378.72,7,323753.0
226.29,3,2015,4082.17,1,402514.0
256.88,3,1990,2941.94,5,347901.0
219.71,3,2008,4715.18,1,435668.0
182.83,4,1996,1382.63,7,271736.0
291.59,2,2001,4955.68,8,453066.0
208.22,4,2009,1840.64,7,292401.0
221.02,3,2012,3390.91,1,373075.0
144.1,4,2014,2758.34,3,322119.0
225.13,4,2019,2118.09,3,304266.0
214.32,2,2018,1126.89,7,262753.0
136.97,4,2020,1106.75,4,252174.0
111.92,2,2007,3701.78,3,378931.0
220.87,3,2008,2199.39,6,307934.0
252.74,4,1993,4825.84,6,448793.0
204.68,3,1990,1965.42,5,294376.0
145.35,2,2004,4925.86,6,440299.0
233.3,3,1997,1424.4,3,274616.0
116.02,3,2004,962.66,5,241768.0
188.37,2,2004,1906.56,9,294562.0
132.67,3,2011,4485.13,4,416519.0
136.89,3,2007,2848.33,2,329859.0
140.46,3,2005,1110.43,5,249145.0
177.34,4,1991,1411.25,3,260188.0
110.23,3,2009,1900.67,3,287452.0
179.56,2,2005,3155.75,4,351602.0
202.34,4,1992,1995.71,4,297778.0
196.66,4,2019,3861.74,5,390642.0
176.56,2,1991,3273.32,7,361434.0
267.83,3,2015,4432.21,4,424430.0
129.07,4,1994,2754.33,7,330591.0
201.14,4,1991,1990.29,9,298641.0
112.41,4,2009,4983.22,3,440365.0
114.23,3,2009,2100.35,5,297371.0
214.77,4,2014,2428.71,4,318297.0
213.2,2,2009,4141.07,9,403744.0
275.61,3,2014,898.86,5,336256.6726666667
211.57,2,2003,2239.21,2,306792.0
291.96,2,2001,885.7,1,257340.0
109.74,4,1994,1126.88,7,246297.0
119.6,4,1991,520.88,1,214327.0
108.81,4,2005,542.95,8,220504.0
137.06,2,2019,2211.3,9,302614.0
208.25,3,2013,4141.24,7,407974.0
229.11,4,2019,3141.52,9,363015.0
109.12,4,2000,3357.11,6,360496.0
289.19,2,2003,2836.62,7,349798.0
268.43,3,2012,4189.07,3,416491.0
159.32,2,2005,4461.7,9,336256.6726666667
115.44,4,2010,4323.83,3,409944.0
133.98,2,1993,4154.59,6,396779.0
125.39,4,2022,1322.21,4,263233.0
124.66,3,2003,3172.44,9,350228.0
203.71,2,2008,3119.73,1,355412.0
149.17,4,1994,2875.75,9,336862.0
171.63,4,2020,2663.66,4,331828.0
297.9,4,2007,901.27,5,255947.0
236.86,4,2020,959.73,1,247558.0
289.8,2,2019,4560.27,1,434888.0
128.51,4,2010,3335.84,6,359947.0
176.43,2,2019,1680.43,1,282209.0
210.95,4,1993,1756.85,2,286153.0
115.35,2,1994,3245.88,3,351480.0
100.84,2,1999,2331.21,7,308794.0
234.09,4,2016,2485.96,2,328012.0
228.36,4,2005,772.92,5,240675.0
182.16,4,2019,1124.33,9,257949.0
197.93,4,2002,2270.08,8,308165.0
183.09,3,2010,3648.59,8,382388.0
104.8,4,2004,716.11,2,226998.0
167.07,4,2009,2005.51,1,291737.0
135.42,4,2009,3627.82,9,378268.0
119.68,2,1994,4064.23,4,395902.0
291.34,4,2021,1355.99,9,277860.0
219.87,2,1995,3791.69,7,388802.0
245.73,2,2019,4799.35,6,445621.0
163.07,2,2015,4580.65,9,422756.0
178.63,2,2002,4052.19,4,395120.0
147.38,3,2018,3705.47,1,379554.0
119.39,4,1994,1558.12,5,271066.0
135.81,2,2014,3352.56,6,363946.0
259.5,4,2002,3394.73,6,374304.0
235.51,2,2013,2330.7,1,318712.0
209.39,3,2020,2718.57,7,339252.0
195.02,2,2009,3623.13,8,378656.0
284.49,4,1997,4784.46,5,443651.0
114.55,4,1998,1828.88,2,287008.0
156.12,3,2010,1608.63,2,274434.0
169.99,4,2009,3208.13,5,336256.6726666667
256.49,4,2004,1088.6,7,262483.0
298.5,2,2015,3121.4,7,364705.0
148.13,4,2000,899.83,4,239695.0
274.86,2,2000,2707.63,3,345852.0
266.12,3,2016,3291.86,9,365995.0
144.93,4,2019,815.49,7,231333.0
179.87,2,2008,1431.29,2,270809.0
181.93,4,2012,2009.18,1,336256.6726666667
295.64,2,1990,2158.69,2,317017.0
136.18,3,1992,3542.47,3,369325.0
259.83,2,1992,2880.6,5,350033.0
166.84,4,2017,2219.49,3,304556.0
246.17,2,2003,2528.04,9,331157.0
184.0,4,2019,558.4,4,224317.0
215.67,3,1994,3967.36,7,400334.0
266.52,2,2004,684.52,4,245857.0
260.83,4,2003,4231.93,3,413308.0
273.28,4,2003,2934.48,1,350807.0
111.92,4,1997,2875.19,9,334159.0
238.41,2,1997,3670.6,1,386075.0
128.0,2,2008,4368.02,1,403607.0
183.16,2,2021,4741.91,1,336256.6726666667
209.72,3,2020,2945.16,5,346812.0
180.55,4,2018,1177.96,7,255963.0
203.92,4,2000,4453.84,7,422658.0
299.31,3,2002,683.02,1,242566.0
127.04,3,2016,4133.02,6,400325.0
235.09,2,2008,3561.9,9,376982.0
179.2,2,2015,4571.27,6,425030.0
126.6,2,1998,4538.58,4,417756.0
131.75,2,2017,739.19,9,231719.0
289.85,2,2021,3242.51,3,366494.0
275.92,2,1992,1061.02,4,258534.0
281.41,3,2021,853.11,4,254134.0
298.31,3,1994,2517.25,4,324973.0
141.66,3,1997,939.19,6,239664.0
171.09,4,2003,3775.56,7,379072.0
233.84,4,1992,4860.23,9,444568.0
196.76,2,2013,3063.12,3,336256.6726666667
183.68,3,2002,1558.26,8,273676.0
171.56,4,2018,4294.43,8,414440.0
218.76,4,1997,4338.97,1,421029.0
215.12,3,2020,3797.54,5,336256.6726666667
132.29,4,2015,3268.09,5,354996.0
194.35,4,2007,4405.07,8,420413.0
210.69,3,2007,1234.81,8,266710.0
214.06,4,1996,4692.2,2,430202.0
142.02,3,2005,4762.41,3,434862.0
248.45,4,2022,4423.97,2,421052.0
105.04,3,1992,1627.98,1,266315.0
170.97,4,1993,4361.8,2,409977.0
256.04,4,1993,2739.37,6,340294.0
212.78,3,1998,3177.19,1,362054.0
152.23,4,2006,4282.7,6,402722.0
238.99,3,2006,633.12,1,236709.0
213.48,3,2022,2133.24,2,306681.0
259.25,4,2009,4170.62,8,409695.0
247.01,2,2003,4162.8,6,412756.0
222.02,4,2011,4319.1,9,415782.0
197.64,2,2016,1261.47,1,268518.0
126.64,2,1992,3676.49,5,336256.6726666667
152.27,4,2013,1159.27,7,336256.6726666667
183.82,2,2019,4032.94,9,401535.0
219.86,3,1997,1603.07,9,284586.0
202.74,3,2011,3820.18,4,336256.6726666667
157.64,2,2014,2547.51,4,325297.0
101.29,3,1999,4938.19,4,336256.6726666667
199.25,4,2018,3109.52,3,358268.0
157.13,3,1990,3346.61,8,364485.0
246.92,2,2010,2156.74,5,309717.0
104.79,4,2013,3805.34,7,384720.0
216.97,3,1998,2726.99,6,336256.6726666667
288.29,4,2015,581.3,9,237232.0
134.88,2,1998,3238.62,3,353202.0
194.33,3,2009,4237.07,6,412310.0
118.28,4,1998,1565.61,3,273214.0
225.14,4,2011,1494.79,2,336256.6726666667
210.11,3,1990,3239.99,3,336256.6726666667
181.47,4,1994,4180.91,2,408649.0
204.28,4,1998,1623.29,2,283056.0
279.31,2,2008,4695.18,7,445450.0
139.26,2,1997,4673.24,3,429097.0
104.51,2,2021,1402.42,8,263708.0
272.33,2,2002,1687.03,2,287079.0
215.42,2,2009,3652.69,7,385133.0
278.13,2,2019,4782.8,3,451712.0
219.39,3,1999,3694.47,9,383505.0
262.03,2,2020,2502.05,7,326371.0
185.93,4,2014,1260.51,9,261571.0
249.97,3,2018,2574.54,2,335142.0
282.61,4,2013,3230.46,6,368807.0
214.42,2,2010,1989.28,5,304953.0
136.16,2,1998,2796.16,2,329691.0
153.76,4,1991,1085.96,4,243810.0
139.73,4,1993,2534.85,4,323905.0
149.37,4,1997,908.49,8,235304.0
161.28,3,2021,720.9,7,232987.0
211.03,2,2003,4357.58,5,421637.0
217.6,4,2002,1422.87,9,272286.0
185.3,2,2010,3088.2,1,349633.0
223.08,4,2013,1170.42,4,263515.0
116.31,2,2007,1681.37,5,275769.0
117.56,3,2015,2126.03,8,297504.0
134.37,2,2021,1146.54,3,255531.0
203.62,4,2022,706.83,5,234049.0
142.8,2,2020,4447.22,3,414555.0
156.66,3,2007,553.25,7,219969.0
180.06,3,2001,775.94,3,239126.0
262.37,2,2014,4122.82,7,412137.0
102.77,4,2020,1769.04,2,277519.0
229.88,3,1999,3752.69,7,384602.0
233.78,3,1992,1158.02,9,263582.0
259.73,2,1997,1567.77,5,280666.0
286.55,3,2021,3077.49,6,355631.0
104.03,3,2018,4948.86,3,438223.0
130.76,4,2011,830.5,5,237461.0
277.23,4,2009,2302.5,5,323226.0
191.7,4,1995,693.86,3,232520.0
212.92,2,2018,1396.52,8,268973.0
232.61,3,2006,4583.62,6,429259.0
235.81,2,2020,934.07,3,252894.0
286.35,3,1993,4355.85,1,417761.0
299.39,3,1991,1300.11,1,269078.0
244.03,3,2001,4378.03,2,421002.0
157.44,4,1995,2921.1,5,334672.0
275.95,2,1997,4451.93,7,336256.6726666667
109.84,2,2010,1182.67,1,245978.0
146.22,3,2004,3929.16,1,391537.0
279.48,2,1996,3563.14,4,381821.0
151.24,4,2004,2943.2,6,340412.0
144.13,2,1995,4147.64,9,398865.0
127.63,3,2006,3417.24,1,364952.0
271.82,4,1993,4446.71,5,426943.0
200.01,4,2011,2214.78,9,312848.0
234.98,3,2021,3154.65,8,364030.0
147.81,2,2011,4417.7,7,414307.0
251.61,3,2016,1466.66,2,274912.0
252.0,2,2004,2685.84,9,336515.0
162.52,2,2011,4823.34,8,444809.0
182.14,4,2017,2631.21,9,327611.0
141.94,3,1998,1637.73,9,274792.0
295.31,4,1998,2079.84,9,311963.0
229.12,3,2004,4482.88,3,336256.6726666667
286.91,3,2009,4796.97,7,336256.6726666667
160.68,4,1997,4775.48,1,438867.0
256.38,3,2017,3645.24,9,387459.0
253.17,3,2008,2793.21,9,343053.0
238.33,2,2005,1322.1,3,270962.0
293.13,3,2000,1054.49,5,256981.0
178.71,3,1997,768.95,8,236714.0
126.14,4,2022,579.72,6,220786.0
234.34,4,1999,4451.53,9,428314.0
245.86,3,2007,4140.89,3,413975.0
215.01,2,1992,3055.2,7,351809.0
141.36,2,2016,4994.25,6,440954.0
200.89,4,2017,4788.73,5,433240.0
162.44,3,1995,3447.99,4,367980.0
185.49,3,2003,2590.59,5,320481.0
229.04,2,1996,1184.77,4,259827.0
249.04,2,1999,2820.17,3,342039.0
146.44,2,2004,1209.85,7,256046.0
181.07,4,2020,2293.03,6,312387.0
153.83,3,2018,4741.92,4,430447.0
139.73,4,2006,2038.91,9,298138.0
